SubNo,Name,Gender,Age,Handedness,face,true_leftBar,true_rightBar,leftBarLength,rightBarLength,error,acc,rt,source,session_square_side_px,session_square_side_px_ls,fit_rmse_px,fit_max_abs_error_px,n_faces,n_trials,true_ability,true_warmth,ability_0_10,warmth_0_10,recorded_true_ability_0_10,recorded_true_warmth_0_10,ability_bias,warmth_bias,euclidean_bias,true_mapping_ability_error,true_mapping_warmth_error
12,zzc,Male,23,Right,2,87,243,100.0,224.0,23.021728866442675,0,6.387114699999984,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,2.789,7.765,3.1948881789137378,7.156549520766773,2.779552715654952,7.763578274760383,0.40588817891373763,-0.6084504792332268,0.7314076834851092,-0.009447284345048157,-0.0014217252396164781
12,zzc,Male,23,Right,3,201,267,208.0,262.0,8.602325267042627,1,10.912776899999699,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,6.426,8.527,6.645367412140574,8.370607028753994,6.421725239616613,8.53035143769968,0.2193674121405742,-0.15639297124600482,0.2694082830285777,-0.004274760383387033,0.00335143769968127
12,zzc,Male,23,Right,3,201,267,208.0,256.0,13.038404810405298,1,8.38866760000019,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,6.426,8.527,6.645367412140574,8.178913738019169,6.421725239616613,8.53035143769968,0.2193674121405742,-0.34808626198083026,0.4114439297025048,-0.004274760383387033,0.00335143769968127
12,zzc,Male,23,Right,3,201,267,212.0,260.0,13.038404810405298,1,6.822367199999462,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,6.426,8.527,6.773162939297125,8.30670926517572,6.421725239616613,8.53035143769968,0.3471629392971245,-0.22029073482427997,0.4111570433190221,-0.004274760383387033,0.00335143769968127
12,zzc,Male,23,Right,3,201,267,206.0,258.0,10.295630140987,1,7.823722699999962,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,6.426,8.527,6.5814696485623,8.242811501597444,6.421725239616613,8.53035143769968,0.15546964856229994,-0.2841884984025551,0.3239350463416765,-0.004274760383387033,0.00335143769968127
12,zzc,Male,23,Right,4,276,210,280.0,202.0,8.94427190999916,1,11.134850100000222,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,8.817,6.716,8.945686900958465,6.453674121405751,8.817891373801917,6.70926517571885,0.12868690095846524,-0.2623258785942495,0.29219032334856465,0.0008913738019167283,-0.006734824281149798
12,zzc,Male,23,Right,4,276,210,284.0,198.0,14.422205101855956,1,9.787828399999853,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,8.817,6.716,9.073482428115016,6.325878594249201,8.817891373801917,6.70926517571885,0.25648242811501554,-0.3901214057507989,0.46688108459944444,0.0008913738019167283,-0.006734824281149798
12,zzc,Male,23,Right,4,276,210,280.0,212.0,4.47213595499958,1,11.87784240000019,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,8.817,6.716,8.945686900958465,6.773162939297125,8.817891373801917,6.70926517571885,0.12868690095846524,0.05716293929712446,0.14081164762682305,0.0008913738019167283,-0.006734824281149798
12,zzc,Male,23,Right,4,276,210,284.0,206.0,8.94427190999916,1,10.006301000000349,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,8.817,6.716,9.073482428115016,6.5814696485623,8.817891373801917,6.70926517571885,0.25648242811501554,-0.1345303514377001,0.2896232922085605,0.0008913738019167283,-0.006734824281149798
12,zzc,Male,23,Right,5,153,63,156.0,58.000000000000014,5.830951894845288,1,8.834622000000309,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,4.894,2.02,4.984025559105431,1.8530351437699686,4.888178913738019,2.012779552715655,0.09002555910543109,-0.16696485623003143,0.1896888623724665,-0.005821086261980746,-0.0072204472843449
12,zzc,Male,23,Right,5,153,63,154.0,56.0,7.0710678118654755,1,10.493000700000266,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,4.894,2.02,4.920127795527157,1.7891373801916932,4.888178913738019,2.012779552715655,0.026127795527156827,-0.2308626198083068,0.2323364175583839,-0.005821086261980746,-0.0072204472843449
12,zzc,Male,23,Right,5,153,63,158.0,60.000000000000014,5.830951894845293,1,4.7149146000001565,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,4.894,2.02,5.047923322683706,1.9169329073482433,4.888178913738019,2.012779552715655,0.15392332268370623,-0.10306709265175673,0.18524366346430898,-0.005821086261980746,-0.0072204472843449
12,zzc,Male,23,Right,5,153,63,158.0,66.00000000000001,5.830951894845308,1,5.326403900000514,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,4.894,2.02,5.047923322683706,2.1086261980830674,4.888178913738019,2.012779552715655,0.15392332268370623,0.08862619808306738,0.1776147298301902,-0.005821086261980746,-0.0072204472843449
12,zzc,Male,23,Right,6,240,100,240.0,94.00000000000001,5.999999999999986,1,23.880480400000124,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,7.659,3.185,7.667731629392971,3.0031948881789146,7.667731629392971,3.1948881789137378,0.008731629392971563,-0.1818051118210855,0.1820146698377183,0.008731629392971563,0.009888178913737722
12,zzc,Male,23,Right,6,240,100,246.0,72.00000000000001,28.635642126552693,0,8.784345799999755,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,7.659,3.185,7.859424920127795,2.300319488817892,7.667731629392971,3.1948881789137378,0.20042492012779523,-0.8846805111821081,0.907099639220339,0.008731629392971563,0.009888178913737722
12,zzc,Male,23,Right,6,240,100,248.0,76.00000000000001,25.298221281347022,0,8.638147199999366,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,7.659,3.185,7.92332268370607,2.4281150159744413,7.667731629392971,3.1948881789137378,0.26432268370607037,-0.7568849840255587,0.801711519291665,0.008731629392971563,0.009888178913737722
12,zzc,Male,23,Right,6,240,100,240.019186513436,68.73270338740123,31.267302499296743,0,15.264572599999155,CTtask-12-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,7.659,3.185,7.668344617042684,2.1959330155719243,7.667731629392971,3.1948881789137378,0.009344617042684078,-0.9890669844280757,0.9891111269990455,0.008731629392971563,0.009888178913737722
13,jf,Male,22,Right,1,97,192,92.00000000000001,194.0,5.38516480713449,1,16.30446008695435,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.416,4.788,2.3000000000000003,4.85,2.425,4.8,-0.11599999999999966,0.06199999999999939,0.13152946437965848,0.008999999999999897,0.011999999999999567
13,jf,Male,22,Right,1,97,192,92.00000000000001,194.0,5.38516480713449,1,25.38966648595124,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.416,4.788,2.3000000000000003,4.85,2.425,4.8,-0.11599999999999966,0.06199999999999939,0.13152946437965848,0.008999999999999897,0.011999999999999567
13,jf,Male,22,Right,1,97,192,90.00000000000001,190.0,7.280109889280505,1,25.790490685951227,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.416,4.788,2.2500000000000004,4.75,2.425,4.8,-0.16599999999999948,-0.038000000000000256,0.17029386365926355,0.008999999999999897,0.011999999999999567
13,jf,Male,22,Right,1,97,192,88.00000000000001,196.0,9.848857801796091,1,21.250158884446137,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.416,4.788,2.2,4.9,2.425,4.8,-0.21599999999999975,0.1120000000000001,0.2433105012119286,0.008999999999999897,0.011999999999999567
13,jf,Male,22,Right,2,112,311,102.00000000000001,296.0,18.02775637731994,1,27.589378183944063,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.789,7.765,2.5500000000000007,7.4,2.8000000000000003,7.7749999999999995,-0.23899999999999944,-0.3649999999999993,0.4362866030489582,0.01100000000000012,0.009999999999999787
13,jf,Male,22,Right,2,112,311,108.0,304.0,8.06225774829855,1,33.59413768494778,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.789,7.765,2.7,7.6,2.8000000000000003,7.7749999999999995,-0.08899999999999997,-0.16500000000000004,0.18747266467407991,0.01100000000000012,0.009999999999999787
13,jf,Male,22,Right,2,112,311,104.00000000000001,294.0,18.78829422805593,1,19.39987558444591,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.789,7.765,2.6,7.35,2.8000000000000003,7.7749999999999995,-0.18900000000000006,-0.41500000000000004,0.45601096478045355,0.01100000000000012,0.009999999999999787
13,jf,Male,22,Right,2,112,311,104.00000000000001,306.0,9.433981132056593,1,20.63809488143488,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.789,7.765,2.6,7.65,2.8000000000000003,7.7749999999999995,-0.18900000000000006,-0.11499999999999932,0.22123742902140198,0.01100000000000012,0.009999999999999787
13,jf,Male,22,Right,3,257,341,241.96984976460067,331.47664043757044,17.793251345776948,1,21.781708976921436,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,6.426,8.527,6.049246244115016,8.286916010939262,6.425,8.525,-0.37675375588498383,-0.24008398906073758,0.4467479315864354,-0.001000000000000334,-0.0019999999999988916
13,jf,Male,22,Right,3,257,341,242.00000000000003,336.0,15.81138830084187,1,22.6974026859516,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,6.426,8.527,6.050000000000001,8.4,6.425,8.525,-0.37599999999999945,-0.1269999999999989,0.3968689960175767,-0.001000000000000334,-0.0019999999999988916
13,jf,Male,22,Right,3,257,341,244.00000000000003,336.0,13.928388277184093,1,23.450356886452937,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,6.426,8.527,6.100000000000001,8.4,6.425,8.525,-0.32599999999999874,-0.1269999999999989,0.34986425939212323,-0.001000000000000334,-0.0019999999999988916
13,jf,Male,22,Right,3,257,341,244.00000000000003,334.0,14.764823060233375,1,45.72405418494782,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,6.426,8.527,6.100000000000001,8.35,6.425,8.525,-0.32599999999999874,-0.1769999999999996,0.37095147930692907,-0.001000000000000334,-0.0019999999999988916
13,jf,Male,22,Right,4,353,269,356.0,252.0,17.26267650163207,1,22.41437678595139,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,8.817,6.716,8.9,6.3,8.825,6.725,0.08300000000000018,-0.41600000000000037,0.4241992456381793,0.007999999999999119,0.008999999999999453
13,jf,Male,22,Right,4,353,269,362.0,258.0,14.212670403551895,1,32.43993508595122,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,8.817,6.716,9.05,6.45,8.825,6.725,0.23300000000000054,-0.266,0.35361702447704674,0.007999999999999119,0.008999999999999453
13,jf,Male,22,Right,4,353,269,358.0,248.0,21.587033144922902,0,44.67457698444741,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,8.817,6.716,8.95,6.2,8.825,6.725,0.13299999999999912,-0.516,0.5328648984498789,0.007999999999999119,0.008999999999999453
13,jf,Male,22,Right,4,353,269,356.0,254.0,15.297058540778355,1,23.76690168595087,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,8.817,6.716,8.9,6.35,8.825,6.725,0.08300000000000018,-0.36600000000000055,0.3752932186970615,0.007999999999999119,0.008999999999999453
13,jf,Male,22,Right,5,196,81,196.0,66.0,15.0,1,13.38956277541547,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,4.894,2.02,4.9,1.6500000000000001,4.9,2.0250000000000004,0.006000000000000227,-0.3699999999999999,0.3700486454508379,0.006000000000000227,0.0050000000000003375
13,jf,Male,22,Right,5,196,81,202.0,64.0,18.027756377319946,1,12.336410585450722,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,4.894,2.02,5.05,1.6,4.9,2.0250000000000004,0.1559999999999997,-0.41999999999999993,0.4480357128622671,0.006000000000000227,0.0050000000000003375
13,jf,Male,22,Right,5,196,81,200.0,62.0,19.4164878389476,1,11.31221458595246,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,4.894,2.02,5.0,1.55,4.9,2.0250000000000004,0.10599999999999987,-0.47,0.4818049397837261,0.006000000000000227,0.0050000000000003375
13,jf,Male,22,Right,5,196,81,194.0,60.0,21.095023109728988,0,13.92029318645109,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,4.894,2.02,4.85,1.5,4.9,2.0250000000000004,-0.04400000000000048,-0.52,0.5218582182930533,0.006000000000000227,0.0050000000000003375
13,jf,Male,22,Right,6,306,127,300.0,104.0,23.769728648009426,0,19.387250084946572,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,7.659,3.185,7.5,2.6,7.65,3.175,-0.1589999999999998,-0.585,0.6062227313455013,-0.008999999999999453,-0.010000000000000231
13,jf,Male,22,Right,6,306,127,306.0,104.0,23.0,0,18.634085686453545,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,7.659,3.185,7.65,2.6,7.65,3.175,-0.008999999999999453,-0.585,0.5850692266732203,-0.008999999999999453,-0.010000000000000231
13,jf,Male,22,Right,6,306,127,302.0,106.0,21.37755832643195,0,18.691288685951804,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,7.659,3.185,7.55,2.6500000000000004,7.65,3.175,-0.10899999999999999,-0.5349999999999997,0.545990842414046,-0.008999999999999453,-0.010000000000000231
13,jf,Male,22,Right,6,306,127,308.0,106.0,21.095023109728988,0,19.539652785952057,CTtask-13-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,7.659,3.185,7.7,2.6500000000000004,7.65,3.175,0.04100000000000037,-0.5349999999999997,0.536568728123434,-0.008999999999999453,-0.010000000000000231
14,wrn,Female,24,Right,1,76,150,72.0,150.0,4.0,1,13.191399200000888,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,2.416,4.788,2.300319488817891,4.7923322683706076,2.428115015974441,4.7923322683706076,-0.11568051118210887,0.004332268370607295,0.11576160510544495,0.012115015974440979,0.004332268370607295
14,wrn,Female,24,Right,1,76,150,78.0,150.0,2.0,1,10.561036300001433,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,2.416,4.788,2.4920127795527156,4.7923322683706076,2.428115015974441,4.7923322683706076,0.07601277955271568,0.004332268370607295,0.07613613599707247,0.012115015974440979,0.004332268370607295
14,wrn,Female,24,Right,1,76,150,78.0,152.0,2.8284271247461903,1,10.223560099999304,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,2.416,4.788,2.4920127795527156,4.856230031948882,2.428115015974441,4.7923322683706076,0.07601277955271568,0.06823003194888155,0.10214342815411645,0.012115015974440979,0.004332268370607295
14,wrn,Female,24,Right,1,76,150,76.0,148.0,2.0,1,12.263128999999026,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,2.416,4.788,2.428115015974441,4.728434504792332,2.428115015974441,4.7923322683706076,0.012115015974440979,-0.05956549520766785,0.06078504611658744,0.012115015974440979,0.004332268370607295
14,wrn,Female,24,Right,2,87,243,88.0,232.0,11.045361017187261,1,16.27461089999997,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,2.789,7.765,2.8115015974440896,7.412140575079872,2.779552715654952,7.763578274760383,0.022501597444089416,-0.352859424920128,0.3535761525364788,-0.009447284345048157,-0.0014217252396164781
14,wrn,Female,24,Right,2,87,243,84.0,228.0,15.297058540778355,1,12.098065499998484,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,2.789,7.765,2.6837060702875397,7.284345047923323,2.779552715654952,7.763578274760383,-0.10529392971246043,-0.4806549520766765,0.49205283719345094,-0.009447284345048157,-0.0014217252396164781
14,wrn,Female,24,Right,2,87,243,90.0,224.0,19.235384061671343,0,24.085276699999667,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,2.789,7.765,2.8753993610223643,7.156549520766773,2.779552715654952,7.763578274760383,0.08639936102236412,-0.6084504792332268,0.6145541760204841,-0.009447284345048157,-0.0014217252396164781
14,wrn,Female,24,Right,2,87,243,92.0,222.0,21.587033144922902,0,9.52278859999933,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,2.789,7.765,2.939297124600639,7.092651757188499,2.779552715654952,7.763578274760383,0.15029712460063882,-0.6723482428115011,0.6889422220149765,-0.009447284345048157,-0.0014217252396164781
14,wrn,Female,24,Right,3,201,267,218.0,268.0,17.029386365926403,0,11.804427799997939,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,6.426,8.527,6.964856230031949,8.562300319488818,6.421725239616613,8.53035143769968,0.538856230031949,0.03530031948881884,0.540011249142328,-0.004274760383387033,0.00335143769968127
14,wrn,Female,24,Right,3,201,267,212.0,268.0,11.045361017187261,1,11.4429283999998,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,6.426,8.527,6.773162939297125,8.562300319488818,6.421725239616613,8.53035143769968,0.3471629392971245,0.03530031948881884,0.3489530326239215,-0.004274760383387033,0.00335143769968127
14,wrn,Female,24,Right,3,201,267,220.0,272.0,19.6468827043885,0,14.146303000001353,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,6.426,8.527,7.0287539936102235,8.690095846645367,6.421725239616613,8.53035143769968,0.6027539936102233,0.16309584664536736,0.6244298455439509,-0.004274760383387033,0.00335143769968127
14,wrn,Female,24,Right,3,201,267,218.0,268.0,17.029386365926403,0,11.165813499999786,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,6.426,8.527,6.964856230031949,8.562300319488818,6.421725239616613,8.53035143769968,0.538856230031949,0.03530031948881884,0.540011249142328,-0.004274760383387033,0.00335143769968127
14,wrn,Female,24,Right,4,276,210,284.0,212.0,8.246211251235321,1,28.61591580000095,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,8.817,6.716,9.073482428115016,6.773162939297125,8.817891373801917,6.70926517571885,0.25648242811501554,0.05716293929712446,0.26277526055711725,0.0008913738019167283,-0.006734824281149798
14,wrn,Female,24,Right,4,276,210,280.0,116.00000000000001,94.0850678907126,0,8.430745099998603,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,8.817,6.716,8.945686900958465,3.7060702875399363,8.817891373801917,6.70926517571885,0.12868690095846524,-3.009929712460064,3.0126794041896026,0.0008913738019167283,-0.006734824281149798
14,wrn,Female,24,Right,4,276,210,282.0,224.0,15.231546211727817,1,18.69517529999939,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,8.817,6.716,9.009584664536742,7.156549520766773,8.817891373801917,6.70926517571885,0.19258466453674217,0.4405495207667727,0.4808042567017919,0.0008913738019167283,-0.006734824281149798
14,wrn,Female,24,Right,4,276,210,280.0,214.0,5.656854249492381,1,18.09927669999888,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,8.817,6.716,8.945686900958465,6.8370607028754,8.817891373801917,6.70926517571885,0.12868690095846524,0.1210607028753996,0.17668053729536717,0.0008913738019167283,-0.006734824281149798
14,wrn,Female,24,Right,5,153,63,152.0,58.00000000000001,5.099019513592778,1,10.676462700001139,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,4.894,2.02,4.856230031948882,1.8530351437699681,4.888178913738019,2.012779552715655,-0.03776996805111832,-0.16696485623003188,0.17118362568451959,-0.005821086261980746,-0.0072204472843449
14,wrn,Female,24,Right,5,153,63,156.0,60.000000000000014,4.242640687119275,1,11.223090799998317,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,4.894,2.02,4.984025559105431,1.9169329073482433,4.888178913738019,2.012779552715655,0.09002555910543109,-0.10306709265175673,0.1368481891730076,-0.005821086261980746,-0.0072204472843449
14,wrn,Female,24,Right,5,153,63,158.0,62.000000000000014,5.099019513592782,1,14.633338100000401,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,4.894,2.02,5.047923322683706,1.980830670926518,4.888178913738019,2.012779552715655,0.15392332268370623,-0.03916932907348203,0.15882891930016738,-0.005821086261980746,-0.0072204472843449
14,wrn,Female,24,Right,5,153,63,158.0,56.000000000000014,8.602325267042616,1,10.723228899998503,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,4.894,2.02,5.047923322683706,1.7891373801916939,4.888178913738019,2.012779552715655,0.15392332268370623,-0.23086261980830614,0.2774706083367153,-0.005821086261980746,-0.0072204472843449
14,wrn,Female,24,Right,6,240,100,238.0,106.0,6.324555320336759,1,11.466427100000146,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,7.659,3.185,7.603833865814696,3.3865814696485623,7.667731629392971,3.1948881789137378,-0.055166134185303584,0.20158146964856227,0.2089937589178805,0.008731629392971563,0.009888178913737722
14,wrn,Female,24,Right,6,240,100,242.0,106.00000000000001,6.324555320336772,1,8.408720499999617,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,7.659,3.185,7.7316293929712465,3.386581469648563,7.667731629392971,3.1948881789137378,0.07262939297124671,0.20158146964856316,0.21426646407930097,0.008731629392971563,0.009888178913737722
14,wrn,Female,24,Right,6,240,100,236.0,106.0,7.211102550927978,1,13.532859500002814,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,7.659,3.185,7.539936102236422,3.3865814696485623,7.667731629392971,3.1948881789137378,-0.11906389776357784,0.20158146964856227,0.23411813397584125,0.008731629392971563,0.009888178913737722
14,wrn,Female,24,Right,6,240,100,234.0,100.00000000000001,6.0,1,12.96903839999868,CTtask-14-2026-04-12.mat,313,313.0230152456045,0.0,0.0,6,24,7.659,3.185,7.476038338658148,3.1948881789137387,7.667731629392971,3.1948881789137378,-0.1829616613418521,0.00988817891373861,0.18322867025441375,0.008731629392971563,0.009888178913737722
15,xhty,Male,21,Right,1,97,192,64.00000000000001,198.0,33.54101966249683,0,10.999585699999443,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.416,4.788,1.6000000000000003,4.95,2.425,4.8,-0.8159999999999996,0.16199999999999992,0.8319254774317224,0.008999999999999897,0.011999999999999567
15,xhty,Male,21,Right,1,97,192,69.22373461725223,187.1320978446955,28.199599110740035,0,14.153483699999924,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.416,4.788,1.7305933654313057,4.678302446117387,2.425,4.8,-0.6854066345686942,-0.10969755388261326,0.6941295326080086,0.008999999999999897,0.011999999999999567
15,xhty,Male,21,Right,1,97,192,69.98629534754575,198.52335956242942,27.79018637992138,0,12.658934599999156,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.416,4.788,1.7496573836886435,4.963083989060736,2.425,4.8,-0.6663426163113564,0.1750839890607354,0.6889607285891434,0.008999999999999897,0.011999999999999567
15,xhty,Male,21,Right,1,97,192,72.00000000000001,190.0,25.079872407968892,0,12.220055200000388,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.416,4.788,1.8000000000000005,4.75,2.425,4.8,-0.6159999999999994,-0.038000000000000256,0.6171709649683783,0.008999999999999897,0.011999999999999567
15,xhty,Male,21,Right,2,112,311,53.9065078803055,302.69404149180224,58.68426342215526,0,27.53478458718564,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.789,7.765,1.3476626970076375,7.567351037295056,2.8000000000000003,7.7749999999999995,-1.4413373029923626,-0.19764896270494337,1.454825877366648,0.01100000000000012,0.009999999999999787
15,xhty,Male,21,Right,2,112,311,80.00000000000003,314.0,32.140317359976365,0,16.22789069999999,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.789,7.765,2.000000000000001,7.8500000000000005,2.8000000000000003,7.7749999999999995,-0.7889999999999993,0.08500000000000085,0.7935653722284,0.01100000000000012,0.009999999999999787
15,xhty,Male,21,Right,2,112,311,88.00000000000001,302.0,25.63201123595258,0,16.108039400000052,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.789,7.765,2.2,7.55,2.8000000000000003,7.7749999999999995,-0.589,-0.21499999999999986,0.6270135564722663,0.01100000000000012,0.009999999999999787
15,xhty,Male,21,Right,2,112,311,84.4421367824734,300.6011329450685,29.454579629355518,0,15.106730599999537,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,2.789,7.765,2.111053419561835,7.515028323626712,2.8000000000000003,7.7749999999999995,-0.677946580438165,-0.24997167637328754,0.7225630802336035,0.01100000000000012,0.009999999999999787
15,xhty,Male,21,Right,3,257,341,295.808412711988,227.34233345684873,120.10061640665363,0,21.567773845211377,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,6.426,8.527,7.395210317799701,5.6835583364212185,6.425,8.525,0.9692103177997007,-2.8434416635787807,3.0040854072920533,-0.001000000000000334,-0.0019999999999988916
15,xhty,Male,21,Right,3,257,341,198.02249658666003,304.32451675879014,69.45096817069431,0,18.802971200000684,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,6.426,8.527,4.950562414666501,7.608112918969754,6.425,8.525,-1.4754375853334993,-0.9188870810302454,1.7381799492282242,-0.001000000000000334,-0.0019999999999988916
15,xhty,Male,21,Right,3,257,341,205.6437466504884,325.72067211249356,53.58099120763961,0,19.049798400000327,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,6.426,8.527,5.1410936662622095,8.14301680281234,6.425,8.525,-1.2849063337377906,-0.38398319718765883,1.341054578382978,-0.001000000000000334,-0.0019999999999988916
15,xhty,Male,21,Right,3,257,341,111.98903627803661,304.41868764994365,149.5539100552873,0,16.842587499999354,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,6.426,8.527,2.799725906950915,7.610467191248591,6.425,8.525,-3.6262740930490853,-0.9165328087514082,3.7403069643328357,-0.001000000000000334,-0.0019999999999988916
15,xhty,Male,21,Right,4,353,269,356.0,292.0,23.194827009486403,0,24.066633817818,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,8.817,6.716,8.9,7.3,8.825,6.725,0.08300000000000018,0.5839999999999996,0.5898686294421832,0.007999999999999119,0.008999999999999453
15,xhty,Male,21,Right,4,353,269,355.8057168371051,255.60086056290146,13.689740122618264,1,23.962744399999792,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,8.817,6.716,8.895142920927627,6.3900215140725365,8.825,6.725,0.0781429209276272,-0.3259784859274637,0.3352137965219556,0.007999999999999119,0.008999999999999453
15,xhty,Male,21,Right,4,353,269,340.3137288390212,269.9863028602457,12.724553795792238,1,21.69050629999947,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,8.817,6.716,8.50784322097553,6.749657571506143,8.825,6.725,-0.3091567790244696,0.03365757150614268,0.3109835142519227,0.007999999999999119,0.008999999999999453
15,xhty,Male,21,Right,4,353,269,336.0,276.0,18.384776310850235,1,21.890247799999997,CTtask-15-2025-12-06.mat,400,400.21714430331684,0.0,0.0,6,24,8.817,6.716,8.4,6.8999999999999995,8.825,6.725,-0.4169999999999998,0.18399999999999928,0.45579052206029863,0.007999999999999119,0.008999999999999453
