SubNo,date,source,session_index,face,axis,true_bar_px,face_value_0_to_10,face_value_ratio,square_side_estimate
20,2026-04-10,EPtask-20-2026-04-10-1.mat,1,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-10,EPtask-20-2026-04-10-2.mat,2,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-10,EPtask-20-2026-04-10-2.mat,2,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-10,EPtask-20-2026-04-10-2.mat,2,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-10,EPtask-20-2026-04-10-2.mat,2,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-10,EPtask-20-2026-04-10-3.mat,3,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-10,EPtask-20-2026-04-10-3.mat,3,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-10,EPtask-20-2026-04-10-4.mat,4,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-10,EPtask-20-2026-04-10-4.mat,4,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-10,EPtask-20-2026-04-10-4.mat,4,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-10,EPtask-20-2026-04-10-4.mat,4,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,3,left,201.0,6.426,0.6426000000000001,312.79178338001867
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,3,right,267.0,8.527,0.8526999999999999,313.12302099214264
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,1,left,76.0,2.416,0.24159999999999998,314.5695364238411
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,1,right,150.0,4.788,0.4788,313.2832080200501
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,3,left,201.0,6.426,0.6426000000000001,312.79178338001867
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,3,right,267.0,8.527,0.8526999999999999,313.12302099214264
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,1,left,76.0,2.416,0.24159999999999998,314.5695364238411
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,1,right,150.0,4.788,0.4788,313.2832080200501
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-10,EPtask-20-2026-04-10-5.mat,5,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-11,EPtask-20-2026-04-11.mat,0,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-11,EPtask-20-2026-04-11.mat,0,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-11,EPtask-20-2026-04-11.mat,0,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-11,EPtask-20-2026-04-11.mat,0,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-11,EPtask-20-2026-04-11.mat,0,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-11,EPtask-20-2026-04-11.mat,0,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-11,EPtask-20-2026-04-11.mat,0,3,left,201.0,6.426,0.6426000000000001,312.79178338001867
20,2026-04-11,EPtask-20-2026-04-11.mat,0,3,right,267.0,8.527,0.8526999999999999,313.12302099214264
20,2026-04-11,EPtask-20-2026-04-11.mat,0,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-11,EPtask-20-2026-04-11.mat,0,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-11,EPtask-20-2026-04-11-1.mat,1,3,left,201.0,6.426,0.6426000000000001,312.79178338001867
20,2026-04-11,EPtask-20-2026-04-11-1.mat,1,3,right,267.0,8.527,0.8526999999999999,313.12302099214264
20,2026-04-11,EPtask-20-2026-04-11-1.mat,1,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-11,EPtask-20-2026-04-11-1.mat,1,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,1,left,76.0,2.416,0.24159999999999998,314.5695364238411
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,1,right,150.0,4.788,0.4788,313.2832080200501
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,3,left,201.0,6.426,0.6426000000000001,312.79178338001867
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,3,right,267.0,8.527,0.8526999999999999,313.12302099214264
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-11,EPtask-20-2026-04-11-2.mat,2,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,3,left,201.0,6.426,0.6426000000000001,312.79178338001867
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,3,right,267.0,8.527,0.8526999999999999,313.12302099214264
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,1,left,76.0,2.416,0.24159999999999998,314.5695364238411
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,1,right,150.0,4.788,0.4788,313.2832080200501
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-11,EPtask-20-2026-04-11-3.mat,3,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-12,EPtask-20-2026-04-12.mat,0,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-12,EPtask-20-2026-04-12.mat,0,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-12,EPtask-20-2026-04-12.mat,0,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-12,EPtask-20-2026-04-12.mat,0,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,3,left,201.0,6.426,0.6426000000000001,312.79178338001867
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,3,right,267.0,8.527,0.8526999999999999,313.12302099214264
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,1,left,76.0,2.416,0.24159999999999998,314.5695364238411
20,2026-04-12,EPtask-20-2026-04-12-1.mat,1,1,right,150.0,4.788,0.4788,313.2832080200501
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,1,left,76.0,2.416,0.24159999999999998,314.5695364238411
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,1,right,150.0,4.788,0.4788,313.2832080200501
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,3,left,201.0,6.426,0.6426000000000001,312.79178338001867
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,3,right,267.0,8.527,0.8526999999999999,313.12302099214264
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-12,EPtask-20-2026-04-12-2.mat,2,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,5,left,153.0,4.894,0.4894,312.6277073968124
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,5,right,63.0,2.02,0.202,311.88118811881185
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,3,left,201.0,6.426,0.6426000000000001,312.79178338001867
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,3,right,267.0,8.527,0.8526999999999999,313.12302099214264
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,2,left,87.0,2.789,0.27890000000000004,311.93976335604157
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,2,right,243.0,7.765,0.7765,312.94269156471347
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,6,left,240.0,7.659,0.7659,313.3568350959655
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,6,right,100.0,3.185,0.3185,313.9717425431711
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,4,left,276.0,8.817,0.8817,313.0316434161279
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,4,right,210.0,6.716,0.6716,312.68612269207864
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,1,left,76.0,2.416,0.24159999999999998,314.5695364238411
20,2026-04-12,EPtask-20-2026-04-12-3.mat,3,1,right,150.0,4.788,0.4788,313.2832080200501
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-07,EPtask-21-2025-12-07.mat,0,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07.mat,0,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07.mat,0,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-07,EPtask-21-2025-12-07.mat,0,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07.mat,0,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-07,EPtask-21-2025-12-07.mat,0,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-07,EPtask-21-2025-12-07-1.mat,1,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-07,EPtask-21-2025-12-07-2.mat,2,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-08,EPtask-21-2025-12-08.mat,0,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-08,EPtask-21-2025-12-08.mat,0,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-08,EPtask-21-2025-12-08.mat,0,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-08,EPtask-21-2025-12-08.mat,0,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-08,EPtask-21-2025-12-08.mat,0,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-08,EPtask-21-2025-12-08.mat,0,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-08,EPtask-21-2025-12-08.mat,0,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-08,EPtask-21-2025-12-08.mat,0,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-08,EPtask-21-2025-12-08.mat,0,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-08,EPtask-21-2025-12-08.mat,0,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-08,EPtask-21-2025-12-08.mat,0,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
21,2025-12-08,EPtask-21-2025-12-08.mat,0,1,right,192.0,4.788,0.4788,401.0025062656642
21,2025-12-09,EPtask-21-2025-12-09.mat,0,4,left,353.0,8.817,0.8817,400.3629352387433
21,2025-12-09,EPtask-21-2025-12-09.mat,0,4,right,269.0,6.716,0.6716,400.53603335318644
21,2025-12-09,EPtask-21-2025-12-09.mat,0,3,left,257.0,6.426,0.6426000000000001,399.9377528789293
21,2025-12-09,EPtask-21-2025-12-09.mat,0,3,right,341.0,8.527,0.8526999999999999,399.9061803682421
21,2025-12-09,EPtask-21-2025-12-09.mat,0,2,left,112.0,2.789,0.27890000000000004,401.5776263893868
21,2025-12-09,EPtask-21-2025-12-09.mat,0,2,right,311.0,7.765,0.7765,400.5151320025757
21,2025-12-09,EPtask-21-2025-12-09.mat,0,6,left,306.0,7.659,0.7659,399.529964747356
21,2025-12-09,EPtask-21-2025-12-09.mat,0,6,right,127.0,3.185,0.3185,398.7441130298273
21,2025-12-09,EPtask-21-2025-12-09.mat,0,5,left,196.0,4.894,0.4894,400.4903964037597
21,2025-12-09,EPtask-21-2025-12-09.mat,0,5,right,81.0,2.02,0.202,400.990099009901
21,2025-12-09,EPtask-21-2025-12-09.mat,0,1,left,97.0,2.416,0.24159999999999998,401.4900662251656
