SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
23,yhz,Female,19,Right,6,3,293.6,36.4,5,3,208.4,172,?,251,104.2,1,82,29.9999999999997,87.3155198117722,78.568987101211,108,186,170.140900124858,,,
23,yhz,Female,19,Right,3,2,267.6,234,4,2,342,375.6,?,304.8,304.8,2,74,82,110.453610171873,71.7689374271467,258,270,56.3338177121914,318,208,65.1337738211168
23,yhz,Female,19,Right,6,3,293.6,36.4,1,1,24,248,?,158.8,142.2,0,200,59.9999999999993,208.806130178211,35.9445923012117,,,,,,
23,yhz,Female,19,Right,3,2,267.6,234,6,3,293.6,36.4,?,280.6,135.2,0,28,198,199.969997749662,43.0501017856514,,,,,,
23,yhz,Female,19,Right,4,2,342,375.6,3,2,267.6,234,?,304.8,304.8,1,60.674567212252,61.2854627997938,86.2398461094348,53.7061968285925,294,296,26.0595023055575,,,
23,yhz,Female,19,Right,6,3,293.6,36.4,5,3,208.4,172,?,251,104.2,2,107.917772085274,28.6504988004512,111.656153495291,45.2094665545283,256,98,49.7513773144819,274,200,98.5428928352303
23,yhz,Female,19,Right,1,1,24,248,3,2,267.6,234,?,145.8,241,0,170,136,217.706224072717,44.1225080597178,,,,,,
23,yhz,Female,19,Right,6,3,293.6,36.4,2,1,184,254,車,238.8,145.2,0,163.989043790737,178.209056926535,242.179426157643,96.4675876507918,,,,,,
23,yhz,Female,19,Right,6,3,293.6,36.4,2,1,184,254,車,238.8,145.2,0,170,188,253.464001388757,36.9302483115844,,,,,,
23,yhz,Female,19,Right,2,1,184,254,5,3,208.4,172,U,196.2,213,0,86,206,223.2308222446,50.4238147337819,,,,,,
23,yhz,Female,19,Right,1,1,24,248,5,3,208.4,172,?,116.2,210,1,76,88,116.275534829989,54.5929296063987,60,72,17.0224976640602,,,
23,yhz,Female,19,Right,6,3,293.6,36.4,2,1,184,254,車,238.8,145.2,2,140,154,208.124962462459,27.0989212389686,186,184,41.1510877456039,166,184,63.4237099225666
23,yhz,Female,19,Right,3,2,267.6,234,6,3,293.6,36.4,?,280.6,135.2,1,24,192,193.494185959165,38.5390268012125,252,222,41.7565953899975,,,
23,yhz,Female,19,Right,2,1,184,254,4,2,342,375.6,?,263,314.8,2,224,35.9999999999993,226.874414599796,85.1686462960242,214,284,40.996521581912,252,240,80.4472397588743
23,yhz,Female,19,Right,2,1,184,254,3,2,267.6,234,U,225.8,244,1,116,11.9999999999997,116.619037896906,86.3482887323335,142,348,30.7801866899972,,,
23,yhz,Female,19,Right,4,2,342,375.6,1,1,24,248,?,183,311.8,2,244,23.9999999999991,245.177486731551,37.3290321115837,214.079116908178,201.781476007337,59.1908326314897,184,276,63.1160671773323
23,yhz,Female,19,Right,3,2,267.6,234,1,1,24,248,?,145.8,241,0,150,120,192.093727122985,23.6760429804635,,,,,,
23,yhz,Female,19,Right,1,1,24,248,4,2,342,375.6,?,183,311.8,0,178,25.9999999999994,179.888854574151,18.625411206398,,,,,,
23,yhz,Female,19,Right,4,2,342,375.6,2,1,184,254,?,263,314.8,0,178,82,195.979590774142,34.4090159960251,,,,,,
23,yhz,Female,19,Right,4,2,342,375.6,2,1,184,254,?,263,314.8,0,157.991777208527,78.3140157374577,176.336288739544,19.9201929285937,,,,,,
23,yhz,Female,19,Right,1,1,24,248,2,1,184,254,?,104,251,1,16,59.9999999999999,62.09669878504,23.6482983063997,48,298,28.6865100404175,,,
23,yhz,Female,19,Right,4,2,342,375.6,3,2,267.6,234,?,304.8,304.8,2,47.4090403485666,57.5088543219309,74.5311037902505,24.1951680167713,262,286,22.8599375507893,203.90406743282,217.663516937006,22.77400533523
23,yhz,Female,19,Right,3,2,267.6,234,2,1,184,254,U,225.8,244,1,160.404198584548,27.1872725414435,162.691901186856,51.6712095960229,164,336,28.0863830559792,,,
23,yhz,Female,19,Right,1,1,24,248,6,3,293.6,36.4,?,158.8,142.2,2,200,29.9999999999993,202.237484161567,64.3309512960241,193.734129742387,107.846824488868,17.6461380484998,178,178,28.9090331862553
23,yhz,Female,19,Right,5,3,208.4,172,4,2,342,375.6,車,275.2,273.8,0,141.805393935149,24.5682942135015,143.91793088307,18.7847212960241,,,,,,
23,yhz,Female,19,Right,4,2,342,375.6,6,3,293.6,36.4,?,317.8,206,0,25.6798968554736,77.9327039089539,82.0546369260656,12.5785462713011,,,,,,
23,yhz,Female,19,Right,1,1,24,248,5,3,208.4,172,?,116.2,210,1,82,98,127.781062759706,28.9044934804624,113.753174820594,115.018384418688,73.928635555978,,,
23,yhz,Female,19,Right,2,1,184,254,6,3,293.6,36.4,車,238.8,145.2,2,154.897112561301,169.767020908277,229.812873590449,29.307019106398,171.545456094598,174.916245350268,32.3504958611647,152,156,15.0518374352287
23,yhz,Female,19,Right,2,1,184,254,5,3,208.4,172,U,196.2,213,0,74,90,116.516093309036,46.8434688219586,,,,,,
23,yhz,Female,19,Right,3,2,267.6,234,5,3,208.4,172,U,238,203,1,19.9725906950915,214.953280875141,215.87917300671,24.9718795167719,201.780845763931,224.02705770052,25.3252456144819,,,
23,yhz,Female,19,Right,4,2,342,375.6,6,3,293.6,36.4,?,317.8,206,2,136,184,228.805594337201,34.74862321822,196,240,53.9898068611656,182,204,26.0958630354653
23,yhz,Female,19,Right,5,3,208.4,172,3,2,267.6,234,U,238,203,1,110,164,197.474048927954,200.608206190838,192,198,16.5186716107437,,,
23,yhz,Female,19,Right,5,3,208.4,172,2,1,184,254,U,196.2,213,2,92,210,229.268401660586,20.7232250012112,140,218,20.1591243677995,162.210894749889,187.389610300079,15.9892173248572
23,yhz,Female,19,Right,5,3,208.4,172,6,3,293.6,36.4,?,251,104.2,1,83.9524568710723,41.6800107607806,93.7296021100487,28.0428841804642,240,126,20.5335449729864,,,
23,yhz,Female,19,Right,1,1,24,248,2,1,184,254,?,104,251,2,67.884094424746,83.9506632511646,107.962790516818,17.6649678663507,96,268,18.2714078248555,90,164,11.341375388547
23,yhz,Female,19,Right,6,3,293.6,36.4,3,2,267.6,234,?,280.6,135.2,0,40,192,196.1224107541,14.5617557219593,,,,,,
23,yhz,Female,19,Right,1,1,24,248,5,3,208.4,172,?,116.2,210,1,48,57.9999999999998,75.2861208988747,18.864355344158,92.0869599460084,124.848818244336,14.1430489678005,,,
23,yhz,Female,19,Right,1,1,24,248,6,3,293.6,36.4,?,158.8,142.2,2,98.3983254713788,117.012051949176,152.885744125893,21.6107217219596,178,166,16.2469794248573,167.769761838768,196.792440648814,14.8943867329399
23,yhz,Female,19,Right,1,1,24,248,4,2,342,375.6,?,183,311.8,1,35.556780261425,195.631640741448,198.836675394029,12.0555644908382,195.731388811896,214.257847423617,18.9674326565837,,,
23,yhz,Female,19,Right,3,2,267.6,234,2,1,184,254,U,225.8,244,2,104,31.9999999999996,108.811764069883,20.4815622404167,149.794430213186,333.850393436439,18.3912612352287,172,194,14.9645759507912
23,yhz,Female,19,Right,1,1,24,248,5,3,208.4,172,?,116.2,210,1,50,82,96.0416576283438,11.2594098752779,142,142,16.2944551092951,,,
23,yhz,Female,19,Right,3,2,267.6,234,1,1,24,248,?,145.8,241,2,146,84,168.439900261191,19.8601421271469,121.331671234929,262.752472518654,18.1667676314901,166,216,15.0481637003686
23,yhz,Female,19,Right,3,2,267.6,234,1,1,24,248,?,145.8,241,0,4.65365783675994e-15,76,76,4.50844157527899,,,,,,
23,yhz,Female,19,Right,5,3,208.4,172,4,2,342,375.6,車,275.2,273.8,0,141.805393935149,50.5682942135017,150.552057869583,21.5781327012119,,,,,,
23,yhz,Female,19,Right,5,3,208.4,172,2,1,184,254,U,196.2,213,0,92,59.9999999999997,109.836241741968,9.91574575971754,,,,,,
23,yhz,Female,19,Right,3,2,267.6,234,5,3,208.4,172,U,238,203,1,17.9753316255823,225.057952787627,225.774654600572,17.2491385649028,186,228,16.9644465870988,,,
23,yhz,Female,19,Right,4,2,342,375.6,6,3,293.6,36.4,?,317.8,206,2,170,59.9999999999994,180.277563773199,31.2186411597158,279.96158191752,124.094585057095,20.6216205456021,227.953426719755,162.103811217177,22.4218784352288
23,yhz,Female,19,Right,5,3,208.4,172,3,2,267.6,234,U,238,203,0,20,174,175.145653671451,72.4174983752782,,,,,,
