SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
14,wrn,Female,24,Right,5,3,163.073,134.59,1,1,18.78,194.06,?,90.9265,164.325,1,96,118,152.118374958451,17.331246400001,98,90,26.973416599998,,,
14,wrn,Female,24,Right,6,3,229.742,28.483,2,1,143.98,198.755,?,186.861,113.619,2,130,116,174.229733398177,43.5461149000002,196,146,27.0117146000011,162,148,12.6499497000004
14,wrn,Female,24,Right,2,1,143.98,198.755,4,2,267.615,293.907,?,205.7975,246.331,0,208,38,211.442663623026,30.8685459999979,,,,,,
14,wrn,Female,24,Right,2,1,143.98,198.755,4,2,267.615,293.907,?,205.7975,246.331,0,180,42,184.835061608992,33.5091563000024,,,,,,
14,wrn,Female,24,Right,3,2,209.397,183.105,2,1,143.98,198.755,C,176.6885,190.93,0,114,38,120.166551086398,32.4823380999987,,,,,,
14,wrn,Female,24,Right,6,3,229.742,28.483,4,2,267.615,293.907,?,248.6785,161.195,1,34,106,111.319360400606,38.860248099998,268,158,23.1849217000017,,,
14,wrn,Female,24,Right,3,2,209.397,183.105,5,3,163.073,134.59,C,186.235,158.8475,2,62,206,215.127868952398,35.2843475000009,198,146,34.6073497000034,256,186,14.5589504000018
14,wrn,Female,24,Right,4,2,267.615,293.907,5,3,163.073,134.59,?,215.344,214.2485,0,126,44,133.461604965623,20.3311313000013,,,,,,
14,wrn,Female,24,Right,2,1,143.98,198.755,5,3,163.073,134.59,B,153.5265,166.6725,0,62,176,186.601178988773,25.6263160999988,,,,,,
14,wrn,Female,24,Right,5,3,163.073,134.59,3,2,209.397,183.105,C,186.235,158.8475,0,60,204,212.640541760032,45.0908043000018,,,,,,
14,wrn,Female,24,Right,6,3,229.742,28.483,5,3,163.073,134.59,},196.4075,81.5365,1,106,64,123.822453537313,37.5631558999994,232,74,30.7711883000011,,,
14,wrn,Female,24,Right,1,1,18.78,194.06,2,1,143.98,198.755,},81.38,196.4075,2,19.9999999999999,68,70.8801805866774,43.6739890999997,108,216,31.5890768999998,174,222,13.3565548000006
14,wrn,Female,24,Right,2,1,143.98,198.755,6,3,229.742,28.483,?,186.861,113.619,1,134,112,174.64249196573,34.2231376000018,204,158,84.8252353999997,,,
14,wrn,Female,24,Right,5,3,163.073,134.59,4,2,267.615,293.907,?,215.344,214.2485,2,126,166,208.403454865796,39.6980653999999,224,156,29.8554215000004,200,164,10.2368427000001
14,wrn,Female,24,Right,5,3,163.073,134.59,2,1,143.98,198.755,B,153.5265,166.6725,0,54,170,178.370401132026,36.5012850000021,,,,,,
14,wrn,Female,24,Right,2,1,143.98,198.755,4,2,267.615,293.907,?,205.7975,246.331,0,172,30,174.596678089819,30.3905685999998,,,,,,
14,wrn,Female,24,Right,6,3,229.742,28.483,2,1,143.98,198.755,?,186.861,113.619,0,136,122,182.701943065748,32.0238589000001,,,,,,
14,wrn,Female,24,Right,2,1,143.98,198.755,4,2,267.615,293.907,?,205.7975,246.331,0,162,32,165.130251619744,27.5377601,,,,,,
14,wrn,Female,24,Right,5,3,163.073,134.59,6,3,229.742,28.483,},196.4075,81.5365,1,76,52,92.0869154657707,32.2003974999971,200,84,47.6822957000004,,,
14,wrn,Female,24,Right,2,1,143.98,198.755,1,1,18.78,194.06,},81.38,196.4075,2,25.9999999999999,56,61.7413961617325,37.7217588999993,76,194,44.7257798999999,216,182,15.0124493000003
