SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
12,zzc,Male,23,Right,4,2,267.615,293.907,2,1,143.98,198.755,?,205.7975,246.331,0,178,52,185.440017256255,24.6089075,,,,,,
12,zzc,Male,23,Right,3,2,209.397,183.105,2,1,143.98,198.755,C,176.6885,190.93,0,96,26,99.4585340732508,18.9218286999999,,,,,,
12,zzc,Male,23,Right,3,2,209.397,183.105,6,3,229.742,28.483,?,219.5695,105.794,0,44,196,200.878072471836,30.3591074000001,,,,,,
12,zzc,Male,23,Right,2,1,143.98,198.755,6,3,229.742,28.483,?,186.861,113.619,0,138,162,212.809774211618,60.4066681999998,,,,,,
12,zzc,Male,23,Right,1,1,18.78,194.06,2,1,143.98,198.755,},81.38,196.4075,1,44,44,62.2253967444162,28.9993798999999,88,160,42.1220782,,,
12,zzc,Male,23,Right,3,2,209.397,183.105,4,2,267.615,293.907,},238.506,238.506,2,66,44,79.3221280602078,34.9438436,252,226,29.2817832000001,162,206,55.2210594000003
12,zzc,Male,23,Right,6,3,229.742,28.483,1,1,18.78,194.06,?,124.261,111.2715,0,156,78,174.413302244984,25.2965377,,,,,,
12,zzc,Male,23,Right,5,3,163.073,134.59,2,1,143.98,198.755,B,153.5265,166.6725,0,38,178,182.010988679255,23.5034424999999,,,,,,
12,zzc,Male,23,Right,4,2,267.615,293.907,6,3,229.742,28.483,?,248.6785,161.195,1,42,118,125.251746494809,26.5599382999999,264,134,51.3520153000004,,,
12,zzc,Male,23,Right,5,3,163.073,134.59,3,2,209.397,183.105,C,186.235,158.8475,2,52,202,208.585713796511,23.5730615999996,176,138,19.7979143000002,236,144,73.4521696999996
12,zzc,Male,23,Right,5,3,163.073,134.59,3,2,209.397,183.105,C,186.235,158.8475,0,45.5022090701569,186.164113953533,191.644275558568,26.1170324000004,,,,,,
12,zzc,Male,23,Right,1,1,18.78,194.06,3,2,209.397,183.105,?,114.0885,188.5825,0,96,84,127.561749752816,36.8620258000001,,,,,,
12,zzc,Male,23,Right,2,1,143.98,198.755,5,3,163.073,134.59,B,153.5265,166.6725,0,34,166,169.446156639801,14.5487338000003,,,,,,
12,zzc,Male,23,Right,4,2,267.615,293.907,2,1,143.98,198.755,?,205.7975,246.331,0,150,46,156.894869259642,27.0345878999997,,,,,,
12,zzc,Male,23,Right,1,1,18.78,194.06,4,2,267.615,293.907,?,143.1975,243.9835,1,194,36,197.31193577683,17.2222691000006,180,188,26.3233338999999,,,
12,zzc,Male,23,Right,3,2,209.397,183.105,2,1,143.98,198.755,C,176.6885,190.93,2,64,30,70.6823881882892,27.7146655999995,148,246,25.133675,176,210,61.2144806000006
12,zzc,Male,23,Right,2,1,143.98,198.755,6,3,229.742,28.483,?,186.861,113.619,0,74,60,95.2680429105164,28.8096860999995,,,,,,
12,zzc,Male,23,Right,1,1,18.78,194.06,6,3,229.742,28.483,?,124.261,111.2715,0,154,16,154.828937863695,30.7890332000006,,,,,,
12,zzc,Male,23,Right,4,2,267.615,293.907,1,1,18.78,194.06,?,143.1975,243.9835,1,180,50,186.815416922694,21.7362376000001,200,178,36.3625193999997,,,
12,zzc,Male,23,Right,3,2,209.397,183.105,1,1,18.78,194.06,?,114.0885,188.5825,2,132,112,173.112680067059,51.3105802999999,120,196,15.8895101999997,174,200,49.4114681000001
12,zzc,Male,23,Right,5,3,163.073,134.59,4,2,267.615,293.907,?,215.344,214.2485,0,124,114,168.439900261191,32.1690671999995,,,,,,
12,zzc,Male,23,Right,6,3,229.742,28.483,5,3,163.073,134.59,},196.4075,81.5365,1,78,22,81.0431983574192,42.7498908999996,202,60,16.2470359999998,,,
12,zzc,Male,23,Right,3,2,209.397,183.105,4,2,267.615,293.907,},238.506,238.506,2,86,62,106.018866245589,45.8638321999997,244,224,17.7002407,220,146,34.9434816000003
12,zzc,Male,23,Right,3,2,209.397,183.105,1,1,18.78,194.06,?,114.0885,188.5825,1,128,98,161.207940251093,62.3819592999998,118,194,12.8608119999999,,,
12,zzc,Male,23,Right,4,2,267.615,293.907,5,3,163.073,134.59,?,215.344,214.2485,2,126,114,169.917627102076,27.9418388999993,218,100,16.0384286999997,156,164,50.3097750999996
12,zzc,Male,23,Right,3,2,209.397,183.105,2,1,143.98,198.755,C,176.6885,190.93,0,82,28,86.6487160897379,15.9377075000002,,,,,,
12,zzc,Male,23,Right,6,3,229.742,28.483,2,1,143.98,198.755,?,186.861,113.619,1,108,66,126.570138658374,23.3057895000002,157.184179629276,193.778390130712,27.0379159000004,,,
12,zzc,Male,23,Right,5,3,163.073,134.59,1,1,18.78,194.06,?,90.9265,164.325,2,74,96,121.210560596014,20.6475406999998,109.371968525085,93.9835544170549,17.4619566000001,131.895328087514,91.9972590695091,48.0580649000003
12,zzc,Male,23,Right,5,3,163.073,134.59,4,2,267.615,293.907,?,215.344,214.2485,0,128,144,192.665513260677,46.7052343999994,,,,,,
12,zzc,Male,23,Right,6,3,229.742,28.483,5,3,163.073,134.59,},196.4075,81.5365,1,78.4186876499435,19.9890362780366,80.9262141957973,43.4580908999997,198,56,12.8621227999993,,,
12,zzc,Male,23,Right,1,1,18.78,194.06,2,1,143.98,198.755,},81.38,196.4075,2,48,66,81.6088230524127,34.7525474000004,76,194,24.4350084000007,114,106,55.4393631000003
12,zzc,Male,23,Right,3,2,209.397,183.105,6,3,229.742,28.483,?,219.5695,105.794,0,40,214,217.706224072717,35.4551108000005,,,,,,
12,zzc,Male,23,Right,6,3,229.742,28.483,4,2,267.615,293.907,?,248.6785,161.195,0,48,128,136.70405992508,24.2667816000003,,,,,,
12,zzc,Male,23,Right,5,3,163.073,134.59,3,2,209.397,183.105,C,186.235,158.8475,1,42,146,151.921032118664,18.2682090999997,178,142,19.8330395000003,,,
12,zzc,Male,23,Right,6,3,229.742,28.483,4,2,267.615,293.907,?,248.6785,161.195,2,46,124,132.257324938924,14.9301790999998,240,112,31.0288792000001,204.418687649944,159.989036278037,49.4669003999998
12,zzc,Male,23,Right,4,2,267.615,293.907,2,1,143.98,198.755,?,205.7975,246.331,0,154,40,159.11002482559,34.9237522000003,,,,,,
12,zzc,Male,23,Right,4,2,267.615,293.907,2,1,143.98,198.755,?,205.7975,246.331,0,154,40,159.11002482559,10.5297655000004,,,,,,
12,zzc,Male,23,Right,3,2,209.397,183.105,5,3,163.073,134.59,C,186.235,158.8475,0,27.9999999999997,156,158.492902049272,18.8241173000006,,,,,,
12,zzc,Male,23,Right,2,1,143.98,198.755,1,1,18.78,194.06,},81.38,196.4075,1,34,156,159.662143290136,26.9222914000002,96,184,23.6689833,,,
12,zzc,Male,23,Right,6,3,229.742,28.483,5,3,163.073,134.59,},196.4075,81.5365,2,68,20,70.8801805866774,30.5338538999995,192,40,21.0083900999998,104,116,47.7578799000003
12,zzc,Male,23,Right,1,1,18.78,194.06,3,2,209.397,183.105,?,114.0885,188.5825,1,94,76,120.880105890093,21.6757878999997,100,190,67.4800830000004,,,
12,zzc,Male,23,Right,4,2,267.615,293.907,1,1,18.78,194.06,?,143.1975,243.9835,2,174,170,243.261176516106,30.2395606999999,184,176,37.2671974999994,158,194,33.9789268000004
12,zzc,Male,23,Right,3,2,209.397,183.105,6,3,229.742,28.483,?,219.5695,105.794,0,34,162,165.529453572469,35.2312511,,,,,,
12,zzc,Male,23,Right,1,1,18.78,194.06,5,3,163.073,134.59,?,90.9265,164.325,0,80,98,126.506916806948,15.1213491999997,,,,,,
12,zzc,Male,23,Right,1,1,18.78,194.06,2,1,143.98,198.755,},81.38,196.4075,1,40,58,70.4556598152341,19.8569918000003,80,198,30.2370619000003,,,
12,zzc,Male,23,Right,4,2,267.615,293.907,3,2,209.397,183.105,},238.506,238.506,2,90,58,107.070070514593,17.4710665000002,238,220,24.1240021000003,180,202,49.6827488999998
12,zzc,Male,23,Right,1,1,18.78,194.06,6,3,229.742,28.483,?,124.261,111.2715,0,156,78,174.413302244984,27.0777761999998,,,,,,
12,zzc,Male,23,Right,2,1,143.98,198.755,5,3,163.073,134.59,B,153.5265,166.6725,0,34,176,179.254009718053,19.9904548000004,,,,,,
