SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
47,lxc,Male,21,Right,1,1,22.38,231.26,5,3,194.333,160.39,?,108.3565,195.825,0,142,124,188.520555908368,27.540261683298,,,,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,6,3,273.782,33.943,?,261.6595,126.074,0,31.9999999999997,180,182.822318112423,17.1301655832985,,,,,,
47,lxc,Male,21,Right,6,3,273.782,33.943,3,2,249.537,218.205,?,261.6595,126.074,0,116,34,120.880105890093,41.3205076832983,,,,,,
47,lxc,Male,21,Right,5,3,194.333,160.39,1,1,22.38,231.26,?,108.3565,195.825,0,90,110,142.126704035519,18.7964652550327,,,,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,4,2,318.915,350.247,?,284.226,284.226,1,66,62,90.5538513813742,15.7828360832982,270,270,11.2647515738763,,,
47,lxc,Male,21,Right,2,1,171.58,236.855,1,1,22.38,231.26,?,96.98,234.0575,2,31.9999999999998,94,99.2975326984512,11.4706320832984,112,230,60.855903936189,196,252,24.1479966644538
47,lxc,Male,21,Right,4,2,318.915,350.247,2,1,171.58,236.855,?,245.2475,293.551,0,186,36,189.451840846163,45.1806243927203,,,,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,2,1,171.58,236.855,P,210.5585,227.53,0,114,34,118.962178863704,11.7554194738768,,,,,,
47,lxc,Male,21,Right,4,2,318.915,350.247,6,3,273.782,33.943,?,296.3485,192.095,1,29.9999999999998,116,119.816526406001,26.3249068738769,222,262,21.312694555033,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,5,3,194.333,160.39,O,221.935,189.2975,2,44,242,245.967477524977,53.1164927738764,216,186,21.7080807738766,256,190,27.8444909738773
47,lxc,Male,21,Right,2,1,171.58,236.855,4,2,318.915,350.247,?,245.2475,293.551,0,182,34,185.14858897653,25.1661279832979,,,,,,
