SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
8,xcd,Male,19,Right,1,1,22.44,231.88,5,3,194.854,160.82,?,108.647,196.35,1,118,116,165.469030334984,18.4164669495376,138,134,14.2150463779763,,,
8,xcd,Male,19,Right,2,1,172.04,237.49,6,3,274.516,34.034,?,223.278,135.762,2,186,186,263.043722601396,20.7005416763732,216,216,12.2455028405921,164,162,19.119646622702
8,xcd,Male,19,Right,5,3,194.854,160.82,3,2,250.206,218.79,P,222.53,189.805,0,232,212,314.273766006646,28.117531940592,,,,,,
8,xcd,Male,19,Right,4,2,319.77,351.186,2,1,172.04,237.49,?,245.905,294.338,0,227.68713106992,45.9753766811903,232.282510998629,45.9802142316476,,,,,,
8,xcd,Male,19,Right,6,3,274.516,34.034,3,2,250.206,218.79,?,262.361,126.412,0,42.1425283855246,219.442939449266,223.452895199098,100.674472549537,,,,,,
8,xcd,Male,19,Right,4,2,319.77,351.186,1,1,22.44,231.88,?,171.105,291.533,1,266,78,277.200288600138,46.9620670137565,206,228,16.7168843137561,,,
8,xcd,Male,19,Right,2,1,172.04,237.49,3,2,250.206,218.79,P,211.123,228.14,1,144,48,151.789327688082,31.0924040584814,186,238,26.0058159405926,,,
8,xcd,Male,19,Right,4,2,319.77,351.186,1,1,22.44,231.88,?,171.105,291.533,2,252,80,264.393645914572,32.8663295405922,199.587368007911,220.187431406445,30.6037432495368,200,256,35.6730695405922
8,xcd,Male,19,Right,5,3,194.854,160.82,4,2,319.77,351.186,?,257.312,256.003,0,148,180,233.032186618072,54.0677870137561,,,,,,
8,xcd,Male,19,Right,3,2,250.206,218.79,1,1,22.44,231.88,?,136.323,225.335,0,184,152,238.662942242821,32.2717714495375,,,,,,
8,xcd,Male,19,Right,2,1,172.04,237.49,4,2,319.77,351.186,?,245.905,294.338,0,228,42,231.83614903634,43.6929470316472,,,,,,
8,xcd,Male,19,Right,3,2,250.206,218.79,6,3,274.516,34.034,?,262.361,126.412,0,46,220,224.757647255883,34.2804380405923,,,,,,
8,xcd,Male,19,Right,6,3,274.516,34.034,4,2,319.77,351.186,?,297.143,192.61,0,220,44,224.356858598083,22.987197040592,,,,,,
8,xcd,Male,19,Right,2,1,172.04,237.49,1,1,22.44,231.88,?,97.24,234.685,1,42,114,121.4907403879,28.0428605137568,92,234,28.0091164316464,,,
8,xcd,Male,19,Right,3,2,250.206,218.79,4,2,319.77,351.186,?,284.988,284.988,2,75.8953280875141,73.9972590695092,105.998562137943,16.6837562316468,304,304,14.1929549316474,194,256,45.1715484316474
8,xcd,Male,19,Right,5,3,194.854,160.82,6,3,274.516,34.034,?,234.685,97.427,1,122,44,129.691942694988,21.9948397137559,234,98,18.2877087405923,,,
8,xcd,Male,19,Right,3,2,250.206,218.79,4,2,319.77,351.186,?,284.988,284.988,2,76,76,107.480230740355,18.5989095316472,302,300,16.1742444495376,266,194,26.4243586316461
8,xcd,Male,19,Right,1,1,22.44,231.88,3,2,250.206,218.79,?,136.323,225.335,0,188,156,244.29490375364,20.1879803405918,,,,,,
8,xcd,Male,19,Right,2,1,172.04,237.49,3,2,250.206,218.79,P,211.123,228.14,1,152,44,158.24032355882,27.0140739137569,188,322,25.7340888227027,,,
8,xcd,Male,19,Right,5,3,194.854,160.82,4,2,319.77,351.186,?,257.312,256.003,2,152,182,237.124439904452,16.1494437405927,226,208,25.064696822702,224,248,46.2642722316468
8,xcd,Male,19,Right,4,2,319.77,351.186,5,3,194.854,160.82,?,257.312,256.003,1,158,184,242.528348858438,20.1550794316463,262,168,35.3388612405925,,,
8,xcd,Male,19,Right,5,3,194.854,160.82,2,1,172.04,237.49,O,183.447,199.155,2,82,224,238.537208837531,27.1149594227018,154,188,20.8552038316466,212,180,56.3143940227019
8,xcd,Male,19,Right,4,2,319.77,351.186,1,1,22.44,231.88,?,171.105,291.533,0,148,180,233.032186618072,28.418871249537,,,,,,
8,xcd,Male,19,Right,5,3,194.854,160.82,6,3,274.516,34.034,?,234.685,97.427,1,118,44,125.936491931449,26.0046880316468,234,96,24.165700231647,,,
8,xcd,Male,19,Right,2,1,172.04,237.49,1,1,22.44,231.88,?,97.24,234.685,2,42,114,121.4907403879,53.9728589405922,98,234,19.2013125227013,172,170,39.2399668316475
8,xcd,Male,19,Right,4,2,319.77,351.186,5,3,194.854,160.82,?,257.312,256.003,0,150,180,234.3074902772,21.792961622702,,,,,,
8,xcd,Male,19,Right,2,1,172.04,237.49,6,3,274.516,34.034,?,223.278,135.762,0,188,188,265.872149726142,16.9056539869207,,,,,,
8,xcd,Male,19,Right,6,3,274.516,34.034,5,3,194.854,160.82,?,234.685,97.427,1,116,48,125.538838611802,19.0016335495366,246,106,23.4242127405923,,,
8,xcd,Male,19,Right,4,2,319.77,351.186,3,2,250.206,218.79,?,284.988,284.988,2,84,84,118.79393923934,14.9583570227023,294,292,14.0576095316474,266,196,32.4094045316469
8,xcd,Male,19,Right,3,2,250.206,218.79,1,1,22.44,231.88,?,136.323,225.335,0,188,152,241.760211780185,20.9765879227016,,,,,,
