SubNo,source_date,prev_trial_index,trial_index,raw_village_pair,pair_condition,estimate_type,prev_pair_label,current_pair_label,center_x_0to10,center_y_0to10,prev_mid_x_0to10,prev_mid_y_0to10,current_mid_x_0to10,current_mid_y_0to10,derived_center_x_0to10,derived_center_y_0to10,true_center_x,true_center_y,distance_to_true,distance_to_derived
35,2025-07-18,38,39,AC,far,same_edges,1-2,5-6,4.021447721179625,3.9142091152815013,2.841823056300268,5.951742627345844,6.166219839142091,2.7882037533512065,4.504021447721179,4.369973190348525,4.4395,4.4395,0.6713406150347613,0.6637757856911495
35,2025-07-18,43,44,AC,far,same_edges,1-2,5-6,3.5924932975871315,5.79088471849866,2.520107238605898,6.273458445040214,4.718498659517426,4.289544235924933,3.619302949061662,5.281501340482574,4.4395,4.4395,1.594885892885138,0.510088407250414
35,2025-07-18,19,20,BC,unknown,cross_edges,4-6,3-5,6.005361930294906,5.415549597855228,8.04289544235925,4.772117962466488,5.46916890080429,5.040214477211796,6.7560321715817695,4.906166219839141,6.949,5.111999999999999,0.9912593832871531,0.9071809284551553
35,2025-07-18,52,53,BC,unknown,cross_edges,3-5,4-6,6.7560321715817695,5.093833780160858,5.522788203753351,5.201072386058981,7.989276139410188,4.772117962466488,6.7560321715817695,4.986595174262734,6.949,5.111999999999999,0.19382103690696634,0.1072386058981234
35,2025-07-18,49,50,BC,unknown,same_edges,3-4,5-6,6.112600536193029,5.254691689008043,7.024128686327078,6.595174262734584,4.879356568364611,4.557640750670242,5.951742627345844,5.576407506702413,6.949,5.111999999999999,0.8484839310019704,0.3596892189007707
35,2025-07-18,57,58,BC,unknown,same_edges,5-6,3-4,6.27316451147551,5.051439347183474,5.361930294906166,5.3083109919571045,6.995240247563624,6.696198117426092,6.178585271234895,6.002254554691598,6.949,5.111999999999999,0.6785434401854453,0.9555076093434363
37,2026-03-22,4,5,AB,near,cross_edges,1-4,2-3,4.932975871313673,6.7560321715817695,5.630026809651475,6.005361930294906,4.075067024128686,8.257372654155496,4.8525469168900806,7.131367292225201,5.112,6.949,0.2632227601411898,0.3838557925811356
37,2026-03-22,58,59,AB,near,cross_edges,2-3,1-4,4.986595174262734,6.702412868632708,4.289544235924933,8.257372654155496,5.79088471849866,6.005361930294906,5.040214477211796,7.131367292225201,5.112,6.949,0.27664342333434233,0.43229264065943995
37,2026-03-22,43,44,AB,near,same_edges,1-2,3-4,4.718498659517426,6.648793565683646,2.5200337552147225,5.579213724195333,7.2922252010723865,7.238605898123325,4.906129478143555,6.4089098111593295,5.112,6.949,0.4949416209680916,0.30454809108414055
37,2026-03-22,46,47,AB,near,same_edges,1-2,3-4,5.040214477211796,6.648793565683646,2.520107238605898,6.380697050938338,7.453083109919572,7.184986595174263,4.986595174262735,6.7828418230563,5.112,6.949,0.30866983086611327,0.14437439161218446
37,2026-03-22,6,7,AC,far,cross_edges,1-5,2-6,4.3403573213810756,4.289470752533758,3.2707774798927614,3.1099195710455763,5.3083109919571045,5.415549597855228,4.289544235924933,4.262734584450402,4.4395,4.4395,0.17982782270555972,0.05741770055788267
37,2026-03-22,28,29,AC,far,cross_edges,2-6,1-5,4.075067024128686,4.450402144772118,4.450402144772118,5.040214477211796,3.53887399463807,3.485254691689008,3.9946380697050943,4.262734584450402,4.4395,4.4395,0.364596010212747,0.20417622267731694
37,2026-03-22,19,20,AC,far,same_edges,5-6,1-2,4.128686327077748,4.021447721179625,6.058981233243967,2.6273458445040214,2.520107238605898,5.683646112600536,4.289544235924932,4.155495978552279,4.4395,4.4395,0.5209345900420984,0.20939007174012453
37,2026-03-22,51,52,AC,far,same_edges,1-2,5-6,4.450402144772118,3.5924932975871315,2.520107238605898,6.380697050938338,6.391319579742818,2.248924421431211,4.455713409174358,4.314810736184774,4.4395,4.4395,0.8470768623288878,0.7223369654335915
37,2026-03-22,24,25,BC,unknown,cross_edges,3-5,4-6,6.916890080428955,4.879356568364611,1.1796246648793565,6.005361930294906,8.68632707774799,4.9329758713136735,4.932975871313673,5.46916890080429,6.949,5.111999999999999,0.23484891572657635,2.069732875669575
37,2026-03-22,39,40,BC,unknown,cross_edges,4-6,3-5,6.916890080428955,4.932975871313673,8.847184986595174,5.093833780160859,5.737265415549598,5.1474530831099194,7.292225201072386,5.120643431635389,6.949,5.111999999999999,0.18188096543277255,0.41963742205089855
37,2026-03-22,14,15,BC,unknown,same_edges,3-4,5-6,7.184986595174263,5.093833780160858,7.131367292225201,7.2922252010723865,6.434316353887399,3.6461126005361932,6.7828418230563,5.46916890080429,6.949,5.111999999999999,0.23668477907374108,0.5500880570692551
37,2026-03-22,31,32,BC,unknown,same_edges,5-6,3-4,6.7560321715817695,4.6112600536193025,6.273458445040214,2.4128686327077755,7.238605898123325,7.184986595174263,6.7560321715817695,4.79892761394102,6.949,5.111999999999999,0.5366349566565625,0.18766756032171727
39,2026-03-22,7,8,AB,near,cross_edges,2-3,1-4,5.989304812834224,7.433155080213903,5.401069518716578,7.914438502673797,5.935828877005348,5.561497326203209,5.668449197860963,6.737967914438503,5.112,6.949,1.0020328718754805,0.7656588803891086
39,2026-03-22,11,12,AB,near,cross_edges,2-3,1-4,5.882352941176471,7.165775401069519,5.401069518716578,8.128342245989305,5.508021390374331,5.668449197860963,5.454545454545455,6.898395721925134,5.112,6.949,0.8002719715747204,0.5044909696286954
39,2026-03-22,33,34,AB,near,same_edges,1-2,3-4,5.935828877005348,6.042780748663102,2.6737967914438503,6.577540106951871,8.449197860962567,6.8449197860962565,5.561497326203209,6.711229946524064,5.112,6.949,1.2247152118274276,0.766125603309861
39,2026-03-22,49,50,AB,near,same_edges,1-2,3-4,4.867482751012132,7.852266058817503,2.8342245989304815,7.058823529411765,8.074866310160427,7.219251336898395,5.454545454545454,7.13903743315508,5.112,6.949,0.9357768206491867,0.9237627890016797
39,2026-03-22,3,4,AC,far,cross_edges,2-6,1-5,4.331550802139038,4.171122994652406,5.614973262032086,5.508021390374331,3.048128342245989,2.9411764705882355,4.331550802139038,4.224598930481283,4.4395,4.4395,0.2892736529968939,0.05347593582887722
39,2026-03-22,53,54,AC,far,cross_edges,2-6,1-5,4.545454545454545,4.919786096256685,5.187165775401069,5.828877005347594,3.9572192513368987,3.7967914438502675,4.572192513368984,4.81283422459893,4.4395,4.4395,0.49183442331740546,0.11024346592560644
39,2026-03-22,23,24,AC,far,same_edges,1-2,5-6,4.331550802139038,4.545454545454545,3.1016042780748663,6.684491978609626,6.470588235294118,2.1925133689839575,4.786096256684492,4.438502673796791,4.4395,4.4395,0.15125936341696136,0.46695853466772624
39,2026-03-22,36,37,AC,far,same_edges,1-2,5-6,4.224598930481283,3.9572192513368987,2.8877005347593583,6.8449197860962565,6.149732620320856,2.941176470588236,4.518716577540108,4.8930481283422465,4.4395,4.4395,0.5279935512971058,0.9809591619167993
39,2026-03-22,18,19,BC,unknown,cross_edges,3-5,4-6,6.577540106951871,5.240641711229946,5.454545454545454,4.705882352941177,8.02139037433155,5.187165775401069,6.737967914438503,4.946524064171123,6.949,5.111999999999999,0.3931044924844998,0.33502577770432285
39,2026-03-22,42,43,BC,unknown,cross_edges,4-6,3-5,7.433155080213903,5.240641711229946,8.181818181818182,4.919786096256685,5.882352941176471,4.010695187165775,7.032085561497326,4.46524064171123,6.949,5.111999999999999,0.5009539215986839,0.8729854394285831
39,2026-03-22,28,29,BC,unknown,same_edges,5-6,3-4,6.951871657754011,4.866310160427807,6.363636363636363,2.4598930481283428,7.86096256684492,7.165775401069519,7.112299465240642,4.812834224598931,6.949,5.111999999999999,0.2457066211709923,0.16910575722825513
39,2026-03-22,57,58,BC,unknown,same_edges,3-4,5-6,7.593582887700535,5.240641711229946,8.02139037433155,6.898395721925134,6.149732620320856,2.941176470588236,7.0855614973262036,4.919786096256685,6.949,5.111999999999999,0.6572942940453155,0.6008610977070645
41,2026-03-22,3,4,AB,near,cross_edges,2-3,1-4,5.1336898395721935,7.593582887700535,3.2620320855614975,8.235294117647058,5.454545454545454,7.058823529411765,4.358288770053476,7.647058823529411,5.112,6.949,0.6449477097075608,0.7772428798796069
41,2026-03-22,12,13,AB,near,cross_edges,1-4,2-3,4.833121381297049,7.529773497347305,5.294117647058823,6.684491978609626,3.9572192513368987,7.807486631016043,4.625668449197861,7.245989304812834,5.112,6.949,0.6442601486904853,0.35152551396590254
41,2026-03-22,6,7,AB,near,same_edges,3-4,1-2,5.133089108942876,8.12555734335154,7.754010695187166,8.02139037433155,2.6737967914438503,7.058823529411765,5.213903743315508,7.540106951871659,5.112,6.949,1.1767463332045858,0.5910018324952372
41,2026-03-22,51,52,AB,near,same_edges,3-4,1-2,5.294117647058823,7.32620320855615,7.914438502673797,7.165775401069519,2.4598930481283423,6.310160427807486,5.18716577540107,6.737967914438503,5.112,6.949,0.41886644400727113,0.5978791383689274
41,2026-03-22,44,45,AC,far,cross_edges,2-6,1-5,3.8502673796791442,4.010695187165775,5.240641711229946,5.240641711229946,3.155080213903743,2.8342245989304815,4.197860962566844,4.037433155080214,4.4395,4.4395,0.7287445700380729,0.34862044947607707
41,2026-03-22,48,49,AC,far,cross_edges,1-5,2-6,4.091066921959559,4.321016762006535,3.2085561497326203,2.8342245989304815,5.6420257806792184,4.518875349302147,4.425290965205919,3.6765499741163143,4.4395,4.4395,0.36802702014682537,0.725977376904738
41,2026-03-22,21,22,AC,far,same_edges,5-6,1-2,4.652406417112299,5.080213903743315,7.00194814871601,2.1898017532577128,2.5133689839572195,7.058823529411765,4.757658566336614,4.624312641334739,4.4395,4.4395,0.6751617946074816,0.46789312452959936
41,2026-03-22,32,33,AC,far,same_edges,5-6,1-2,4.278074866310161,4.010695187165775,6.8449197860962565,2.4064171122994655,2.5668449197860967,6.524064171122995,4.705882352941177,4.4652406417112305,4.4395,4.4395,0.4581829779646736,0.6242041459854951
41,2026-03-22,16,17,BC,unknown,cross_edges,3-5,4-6,7.379679144385026,6.310160427807486,5.668449197860963,5.668449197860963,8.074866310160427,5.401069518716578,6.871657754010695,5.53475935828877,6.949,5.111999999999999,1.2732136255051774,0.9270019156876844
41,2026-03-22,57,58,BC,unknown,cross_edges,4-6,3-5,6.363636363636363,5.935828877005348,7.807486631016043,4.171122994652406,5.721925133689839,6.2032085561497325,6.764705882352941,5.18716577540107,6.949,5.111999999999999,1.010615953448566,0.849325143009016
41,2026-03-22,29,30,BC,unknown,same_edges,5-6,3-4,7.379679144385026,6.737967914438503,6.79144385026738,2.6737967914438503,7.647058823529411,8.02139037433155,7.219251336898395,5.347593582887701,6.949,5.111999999999999,1.6820392932960024,1.3995991794975833
41,2026-03-22,39,40,BC,unknown,same_edges,3-4,5-6,7.058823529411765,5.935828877005348,7.433155080213903,7.7005347593582885,6.577540106951871,2.4064171122994655,7.005347593582887,5.053475935828877,6.949,5.111999999999999,0.8311168547204125,0.8839719387602432
43,2026-03-26,39,40,AB,near,cross_edges,1-4,2-3,5.508021390374331,7.647058823529411,6.149732620320856,6.096256684491978,5.187165775401069,8.235294117647058,5.668449197860962,7.165775401069518,5.112,6.949,0.8025702852344363,0.5073172716847668
43,2026-03-26,54,55,AB,near,cross_edges,2-3,1-4,5.347593582887701,7.32620320855615,4.919786096256685,7.914438502673797,5.614973262032086,6.2032085561497325,5.267379679144385,7.0588235294117645,5.112,6.949,0.44473205061353305,0.27915258045215385
43,2026-03-26,3,4,AB,near,same_edges,1-2,3-4,4.901780402488878,6.800792470274314,2.5133689839572195,6.363636363636363,7.433155080213903,7.219251336898395,4.973262032085561,6.791443850267379,5.112,6.949,0.2572114908885839,0.0720903604223991
43,2026-03-26,19,20,AB,near,same_edges,1-2,3-4,5.026737967914439,7.32620320855615,2.406417112299465,6.256684491978609,7.754010695187166,8.02139037433155,5.080213903743315,7.13903743315508,5.112,6.949,0.38671937456043437,0.19465534463316905
43,2026-03-26,14,15,AC,far,cross_edges,2-6,1-5,4.545454545454545,4.919786096256685,5.508021390374331,5.561497326203209,3.5294117647058827,3.4759358288770055,4.518716577540107,4.518716577540107,4.4395,4.4395,0.49183442331740546,0.4019597962131796
43,2026-03-26,26,27,AC,far,cross_edges,2-6,1-5,4.81283422459893,4.545454545454545,5.561497326203209,6.042780748663102,3.689839572192513,3.4224598930481283,4.62566844919786,4.732620320855615,4.4395,4.4395,0.38807835414947317,0.26469237798426953
43,2026-03-26,21,22,AC,far,same_edges,1-2,5-6,4.385026737967914,4.438502673796791,2.4598930481283423,6.042780748663102,6.951871657754011,1.4973262032085566,4.705882352941177,3.7700534759358293,4.4395,4.4395,0.05448239106327715,0.7414665574257777
43,2026-03-26,48,49,AC,far,same_edges,1-2,5-6,4.652406417112299,5.026737967914439,2.5668449197860967,6.684491978609626,6.363636363636363,2.4598930481283428,4.46524064171123,4.572192513368984,4.4395,4.4395,0.6246419561699939,0.49157155911364325
43,2026-03-26,8,9,BC,unknown,cross_edges,4-6,3-5,7.32620320855615,5.614973262032086,8.074866310160427,4.919786096256685,5.721925133689839,5.454545454545454,6.898395721925134,5.18716577540107,6.949,5.111999999999999,0.6287005351232432,0.6050111496783294
43,2026-03-26,32,33,BC,unknown,cross_edges,4-6,3-5,7.112299465240641,5.882352941176471,7.967914438502674,5.454545454545454,5.614973262032086,7.32620320855615,6.791443850267379,6.390374331550802,6.949,5.111999999999999,0.7874708688752365,0.6008610977070645
43,2026-03-26,44,45,BC,unknown,same_edges,5-6,3-4,7.379679144385026,5.1336898395721935,6.4171122994652405,1.5508021390374336,7.754010695187166,7.7005347593582885,7.0855614973262036,4.625668449197861,6.949,5.111999999999999,0.43122496976507024,0.5870186737994693
43,2026-03-26,57,58,BC,unknown,same_edges,3-4,5-6,7.165775401069519,5.668449197860963,2.299465240641711,7.647058823529411,6.363636363636363,2.4598930481283428,4.331550802139037,5.053475935828877,6.949,5.111999999999999,0.5971827896958861,2.900176061930902
45,2026-03-26,14,15,AB,near,cross_edges,1-4,2-3,4.919786096256685,7.593582887700535,5.401069518716578,6.310160427807486,4.064171122994653,8.288770053475936,4.732620320855615,7.299465240641711,5.112,6.949,0.6726316108454948,0.3486204494760783
45,2026-03-26,30,31,AB,near,cross_edges,2-3,1-4,5.401069518716578,5.508021390374331,4.919786096256685,7.914438502673797,6.042780748663102,7.165775401069519,5.481283422459893,7.540106951871659,5.112,6.949,1.46968722524548,2.0336681144177997
45,2026-03-26,47,48,AB,near,cross_edges,1-4,2-3,5.026737967914439,5.401069518716578,6.310160427807486,7.005347593582888,4.732902464143894,4.425905962611537,5.52153144597569,5.715626778097213,5.112,6.949,1.5502768749490157,0.5863163441018896
45,2026-03-26,1,2,AB,near,same_edges,1-2,3-4,5.240641711229946,7.593582887700535,2.7807486631016043,6.256684491978609,7.807486631016043,7.807486631016043,5.294117647058823,7.032085561497325,5.112,6.949,0.6572942940453154,0.5640380510622733
45,2026-03-26,52,53,AB,near,same_edges,3-4,1-2,5.080213903743315,6.256684491978609,7.80961438174541,7.897002243961902,1.9540219281594506,6.253240007137162,4.88181815495243,7.075121125549532,5.112,6.949,0.6930448171382252,0.8421397724304447
45,2026-03-26,19,20,AC,far,cross_edges,2-6,1-5,4.171122994652406,3.9572192513368987,5.879641325450225,5.932429432138445,3.222966081445561,2.8631988398772212,4.551303703447893,4.397814136007833,4.4395,4.4395,0.5519247571276211,0.5819460660047736
45,2026-03-26,36,37,AC,far,cross_edges,1-5,2-6,5.623970135374173,5.82631196344439,4.00519866880176,4.113646883327315,5.812597839819719,5.85261345602381,4.908898254310739,4.9831301696755625,4.4395,4.4395,1.8237919079614855,1.1055692345714105
45,2026-03-26,44,45,AC,far,same_edges,1-2,5-6,5.1336898395721935,5.080213903743315,3.2085561497326203,6.79144385026738,6.042780748663102,3.1016042780748663,4.625668449197861,4.946524064171124,4.4395,4.4395,0.944676579478536,0.525317719368677
45,2026-03-26,57,58,AC,far,same_edges,5-6,1-2,3.9734887100933114,3.9997812627048583,5.935828877005348,2.620320855614974,2.620320855614973,6.577540106951871,4.278074866310161,4.598930481283423,4.4395,4.4395,0.6407176369110883,0.6721253697653881
45,2026-03-26,24,25,BC,unknown,cross_edges,4-6,3-5,5.240641711229946,5.401069518716578,8.449197860962567,5.882352941176471,6.185119383059888,5.447070189570392,7.3171586220112275,5.664711565373432,6.949,5.111999999999999,1.7326422681732028,2.093186472707592
45,2026-03-26,34,35,BC,unknown,cross_edges,3-5,4-6,6.5312588525771345,5.448755788535358,6.2032085561497325,4.491978609625669,7.7005347593582885,4.705882352941177,6.95187165775401,4.598930481283423,6.949,5.111999999999999,0.536574437857641,0.9482184266953507
45,2026-03-26,7,8,BC,unknown,same_edges,3-4,5-6,7.379679144385026,4.278074866310161,8.502673796791443,8.502673796791443,6.684491978609626,2.620320855614973,7.593582887700535,5.561497326203208,6.949,5.111999999999999,0.9385710703019955,1.3011256749300995
45,2026-03-26,27,28,BC,unknown,same_edges,5-6,3-4,7.058823529411765,5.347593582887701,6.8449197860962565,2.1390374331550808,8.39572192513369,8.39572192513369,7.620320855614974,5.267379679144385,6.949,5.111999999999999,0.2599337298434375,0.5671979528234339
47,2026-03-26,14,15,AB,near,cross_edges,1-4,2-3,5.201072386058981,6.273458445040214,5.522788203753351,5.844504021447721,4.932975871313673,8.09651474530831,5.2278820375335116,6.970509383378015,5.112,6.949,0.6813884959666734,0.6975663180299023
47,2026-03-26,37,38,AB,near,cross_edges,1-4,2-3,5.3083109919571045,6.863270777479893,5.415549597855228,5.79088471849866,4.932975871313673,5.844504021447721,5.174262734584451,5.81769436997319,5.112,6.949,0.21421369040536214,1.0541342225918233
47,2026-03-26,34,35,AB,near,same_edges,1-2,3-4,5.254691689008043,7.07774798927614,2.7882037533512065,6.005361930294906,7.506702412868632,7.560321715817694,5.1474530831099194,6.7828418230563,5.112,6.949,0.19218991350905232,0.31379892522036595
47,2026-03-26,54,55,AB,near,same_edges,3-4,1-2,5.254691689008043,6.7560321715817695,7.238605898123325,7.238605898123325,3.002680965147453,6.166219839142091,5.120643431635389,6.702412868632708,5.112,6.949,0.23999479351939196,0.1443743916121848
47,2026-03-26,4,5,AC,far,cross_edges,2-6,1-5,4.664879356568364,4.50402144772118,5.522788203753351,5.522788203753351,3.485254691689008,3.9142091152815013,4.50402144772118,4.718498659517426,4.4395,4.4395,0.23443308551313086,0.26809651474530727
47,2026-03-26,8,9,AC,far,cross_edges,1-5,2-6,4.718498659517426,4.50402144772118,3.753351206434316,3.485254691689008,5.415549597855228,5.415549597855228,4.584450402144772,4.450402144772118,4.4395,4.4395,0.28636212952930357,0.1443743916121848
47,2026-03-26,16,17,AC,far,same_edges,5-6,1-2,4.6112600536193025,4.50402144772118,6.434316353887399,2.520107238605899,2.7882037533512065,6.327077747989276,4.6112600536193025,4.423592493297587,4.4395,4.4395,0.18347897218848463,0.08042895442359299
47,2026-03-26,46,47,AC,far,same_edges,5-6,1-2,4.664879356568364,4.50402144772118,5.254691689008043,2.520107238605898,2.949061662198391,5.844504021447721,4.101876675603217,4.182305630026809,4.4395,4.4395,0.23443308551313086,0.64843896098916
47,2026-03-26,22,23,BC,unknown,cross_edges,3-5,4-6,6.970509383378016,4.932975871313673,5.79088471849866,5.201072386058981,8.41823056300268,4.9329758713136735,7.10455764075067,5.067024128686327,6.949,5.111999999999999,0.18031165304882793,0.18957286358888686
47,2026-03-26,58,59,BC,unknown,cross_edges,4-6,3-5,6.863270777479893,5.093833780160858,5.951742627345844,7.024128686327078,5.79088471849866,4.986595174262734,5.871313672922252,6.005361930294907,6.949,5.111999999999999,0.08763281997714115,1.3471683138231763
47,2026-03-26,27,28,BC,unknown,same_edges,3-4,5-6,7.024128686327078,6.166219839142091,7.39946380697051,7.39946380697051,6.327077747989276,2.4128686327077755,6.863270777479893,4.906166219839143,6.949,5.111999999999999,1.05689346139997,1.2702796504538467
47,2026-03-26,41,42,BC,unknown,same_edges,3-4,5-6,6.916890080428955,4.932975871313673,7.506702412868632,7.506702412868632,6.648793565683646,2.305630026809652,7.077747989276139,4.906166219839142,6.949,5.111999999999999,0.18188096543277255,0.16307674343962972
49,2025-07-18,2,3,AB,near,cross_edges,2-3,1-4,5.080213903743315,7.32620320855615,4.598930481283422,8.288770053475936,5.989304812834224,5.668449197860963,5.2941176470588225,6.978609625668449,5.112,6.949,0.37854011208892185,0.40813736691106234
49,2025-07-18,29,30,AB,near,cross_edges,1-4,2-3,4.81283422459893,6.524064171122995,5.668449197860963,5.614973262032086,4.278074866310161,7.967914438502674,4.973262032085562,6.791443850267379,5.112,6.949,0.519683191795454,0.3118156093500158
49,2025-07-18,35,36,AB,near,cross_edges,1-4,2-3,4.331550802139038,7.32620320855615,5.508021390374331,5.454545454545454,4.010695187165775,8.288770053475936,4.759358288770054,6.871657754010695,5.112,6.949,0.8668236331497161,0.6242041459854951
49,2025-07-18,6,7,AB,near,same_edges,1-2,3-4,5.026737967914439,6.256684491978609,2.2459893048128343,6.577540106951871,7.433155080213903,7.379679144385026,4.839572192513369,6.978609625668449,5.112,6.949,0.6975459674905131,0.7457928171647789
49,2025-07-18,49,50,AB,near,same_edges,1-2,3-4,4.792714638538664,4.741488535693296,2.406417112299465,6.684491978609626,7.433155080213903,7.32620320855615,4.919786096256685,7.005347593582888,5.112,6.949,2.2304820122764997,2.267422543187602
49,2025-07-18,14,15,AC,far,cross_edges,1-5,2-6,4.438502673796791,4.385026737967914,3.4224598930481283,3.3155080213903743,5.187165775401069,5.187165775401069,4.304812834224599,4.251336898395722,4.4395,4.4395,0.05448239106327715,0.18906598427447807
49,2025-07-18,22,23,AC,far,cross_edges,2-6,1-5,4.171122994652406,4.224598930481283,4.866310160427807,4.705882352941177,3.4759358288770055,3.6363636363636367,4.171122994652406,4.171122994652407,4.4395,4.4395,0.3438149017707499,0.05347593582887633
49,2025-07-18,18,19,AC,far,same_edges,1-2,5-6,4.064171122994653,4.064171122994653,2.5133689839572195,2.5133689839572195,6.470588235294118,2.5668449197860967,4.491978609625669,2.540106951871658,4.4395,4.4395,0.5307951882112252,1.5829689963225329
49,2025-07-18,39,40,AC,far,same_edges,1-2,5-6,3.6363636363636367,3.7433155080213902,2.5668449197860967,2.7807486631016043,6.256684491978609,2.620320855614974,4.411764705882353,2.7005347593582893,4.4395,4.4395,1.0628738709115748,1.2994762438741028
49,2025-07-18,33,34,BC,unknown,cross_edges,3-5,4-6,7.4866310160427805,5.026737967914439,5.347593582887701,5.721925133689839,8.128342245989305,4.438502673796791,6.737967914438503,5.080213903743315,6.949,5.111999999999999,0.5443498172375478,0.7505705266105983
49,2025-07-18,59,60,BC,unknown,cross_edges,4-6,3-5,7.129499210214217,4.8279000248830215,8.098757850634374,4.646030455810041,5.721925133689839,6.4171122994652405,6.910341492162107,5.531571377637641,6.949,5.111999999999999,0.33658989995159305,0.7370098222339534
49,2025-07-18,44,45,BC,unknown,same_edges,5-6,3-4,6.524064171122995,4.545454545454545,6.200409841912142,2.673870078355371,7.7292180587692885,7.6899814440993755,6.964813950340716,5.181925761227373,6.949,5.111999999999999,0.7081978612856032,0.774180842173075
49,2025-07-18,53,54,BC,unknown,same_edges,5-6,3-4,6.737967914438503,4.866310160427807,0.0,0.0,7.524826174124249,7.524826174124252,3.7624130870621246,3.762413087062126,6.949,5.111999999999999,0.32387966655139727,3.1737226216713057
